location,indicator,subject,measure,frequency,time,value
ARG,MEATCONSUMP,BEEF,THND_TONNE,A,2014,2503.7561
PHL,MEATCONSUMP,PIG,KG_CAP,A,2013,14.1890644656189
NOR,MEATCONSUMP,BEEF,THND_TONNE,A,2025,110.782422140565
CHE,MEATCONSUMP,SHEEP,KG_CAP,A,2027,1.11719162115844
KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2012,150.429100854492
PAK,MEATCONSUMP,PIG,THND_TONNE,A,2001,0.0001900000013643
BRA,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.518507903731811
ZAF,MEATCONSUMP,SHEEP,KG_CAP,A,2023,2.6169459624943
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.19492266504667
BRA,MEATCONSUMP,BEEF,THND_TONNE,A,2025,7686.76493630905
ETH,MEATCONSUMP,PIG,KG_CAP,A,2000,0.0171749912152835
GBR,MEATCONSUMP,POULTRY,KG_CAP,A,2000,25.4326961149222
PAK,MEATCONSUMP,PIG,THND_TONNE,A,2019,0.001
WLD,MEATCONSUMP,PIG,KG_CAP,A,1992,7.08759250209232
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2021,34.0178764319652
CAN,MEATCONSUMP,BEEF,THND_TONNE,A,1996,969.9301
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.03435853041878
SAU,MEATCONSUMP,POULTRY,KG_CAP,A,1992,23.984352406315
PER,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,40.4100960327148
OECD,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.990709719895706
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2000,7.49427838002513
KAZ,MEATCONSUMP,BEEF,THND_TONNE,A,1991,724.0001
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.475482220291265
IRN,MEATCONSUMP,PIG,KG_CAP,A,2012,1.9384313964e-06
NGA,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,198.308083398438
NZL,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,97.410615
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.278542824480145
PHL,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,31.0471008850098
WLD,MEATCONSUMP,PIG,THND_TONNE,A,2014,118855.175934646
WLD,MEATCONSUMP,BEEF,THND_TONNE,A,1995,47476.9674131938
NOR,MEATCONSUMP,POULTRY,KG_CAP,A,1996,6.53390416427944
MYS,MEATCONSUMP,PIG,THND_TONNE,A,2020,223.8875387784
MYS,MEATCONSUMP,BEEF,THND_TONNE,A,1996,114.913094384766
PAK,MEATCONSUMP,BEEF,KG_CAP,A,2020,6.49058449520348
CHL,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,9.0020998550415
USA,MEATCONSUMP,POULTRY,KG_CAP,A,2001,43.1920651346422
CHE,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.28840050594265
MYS,MEATCONSUMP,BEEF,KG_CAP,A,2009,4.55801594242263
ARG,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,932.88775955712
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,1999,5.39815996958701
IDN,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1873.76413808594
EU27,MEATCONSUMP,PIG,KG_CAP,A,1997,1.827638218e-07
EGY,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,150.016910879756
IDN,MEATCONSUMP,PIG,THND_TONNE,A,2016,346.121102197266
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,56.6644733247418
OECD,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,2121.4045774155
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2020,1.77233293607082
MYS,MEATCONSUMP,PIG,THND_TONNE,A,2002,211.126091821289
THA,MEATCONSUMP,BEEF,THND_TONNE,A,2009,172.664101464844
PER,MEATCONSUMP,PIG,KG_CAP,A,2026,4.64663848636788
CHL,MEATCONSUMP,PIG,KG_CAP,A,1996,9.836419075186
NGA,MEATCONSUMP,PIG,KG_CAP,A,2014,1.11987148829762
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2023,14.4550589368147
CHN,MEATCONSUMP,PIG,KG_CAP,A,2001,24.4213233128814
NZL,MEATCONSUMP,PIG,THND_TONNE,A,1993,52.9796883784349
TUR,MEATCONSUMP,POULTRY,KG_CAP,A,2025,20.9099876774797
SAU,MEATCONSUMP,BEEF,KG_CAP,A,2009,4.22793900126177
ARG,MEATCONSUMP,POULTRY,KG_CAP,A,2023,38.403747441818
IDN,MEATCONSUMP,POULTRY,KG_CAP,A,1997,3.90251686975489
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.646705464044424
WLD,MEATCONSUMP,BEEF,THND_TONNE,A,1994,46604.1525540351
WLD,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,13382.2874282143
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,2315.034963
ARG,MEATCONSUMP,BEEF,KG_CAP,A,2000,45.0536955299454
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,175.008095605469
OECD,MEATCONSUMP,POULTRY,KG_CAP,A,1997,14.2335968838751
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,36.3000992370605
WLD,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,13238.8832069816
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1997,12.62561030651
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.100605463047406
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2006,35.1056450156574
GBR,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,315.007895074405
NZL,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,68.2001
USA,MEATCONSUMP,BEEF,THND_TONNE,A,2022,12955.2288061995
CHE,MEATCONSUMP,BEEF,KG_CAP,A,2005,14.6949501852202
CAN,MEATCONSUMP,BEEF,THND_TONNE,A,1994,957.6001
CHE,MEATCONSUMP,POULTRY,KG_CAP,A,2002,12.0991837687769
ISR,MEATCONSUMP,PIG,THND_TONNE,A,2009,19.6821011138916
USA,MEATCONSUMP,PIG,KG_CAP,A,1998,23.5091394905221
COL,MEATCONSUMP,PIG,KG_CAP,A,2004,2.40849170758215
VNM,MEATCONSUMP,BEEF,THND_TONNE,A,1990,164.316109521484
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2022,20.3479112266267
THA,MEATCONSUMP,PIG,KG_CAP,A,2009,9.97478876544103
EGY,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,687.068093164063
THA,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,641.899818284341
CAN,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,36.5301
NOR,MEATCONSUMP,BEEF,THND_TONNE,A,2019,105.73169848492
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2018,64.8666914647893
NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,116.335489527934
ZAF,MEATCONSUMP,PIG,THND_TONNE,A,2026,296.838610315891
KOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1076.00728340418
COL,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,11.5341003967285
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.21485981371573
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,105.132096154785
IDN,MEATCONSUMP,PIG,KG_CAP,A,2001,1.52198327347088
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.419624287520069
EU27,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,937.128266985249
IRN,MEATCONSUMP,BEEF,THND_TONNE,A,2017,630.865151269531
BRA,MEATCONSUMP,PIG,KG_CAP,A,2002,10.4743252425974
SAU,MEATCONSUMP,POULTRY,KG_CAP,A,1996,25.2399825668622
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2015,13.8713569494456
KAZ,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,97.1631020141602
IDN,MEATCONSUMP,BEEF,KG_CAP,A,2015,1.67120135074407
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,88.230945029262
EU27,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,1059.46060086785
IND,MEATCONSUMP,BEEF,KG_CAP,A,1996,1.46833844989536
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.0535804951152579
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.78070453480477
PER,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,779.576088769531
IND,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.531908480337973
EGY,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,137.066094262695
NZL,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,148.20721089
EGY,MEATCONSUMP,PIG,THND_TONNE,A,2020,0.949268846466683
OECD,MEATCONSUMP,BEEF,THND_TONNE,A,2006,27633.8135069367
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2007,12.4291258817567
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,81.6121495087924
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1276.31034995092
OECD,MEATCONSUMP,POULTRY,KG_CAP,A,2013,27.0295302791083
ARG,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.03042207838705
ISR,MEATCONSUMP,PIG,KG_CAP,A,2022,1.30431255157882
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2015,20.6335798087031
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1998,26.6533485571559
CHL,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,13.1670988632202
MYS,MEATCONSUMP,POULTRY,KG_CAP,A,1998,29.2401187056034
BRA,MEATCONSUMP,BEEF,THND_TONNE,A,2026,7717.29852608196
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,3.9301000667572
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.125410827181573
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,55.940098626709
EU27,MEATCONSUMP,BEEF,THND_TONNE,A,1992,0.0001
TUR,MEATCONSUMP,POULTRY,KG_CAP,A,2002,9.60457384762933
NGA,MEATCONSUMP,POULTRY,KG_CAP,A,1999,1.28319657558843
EU27,MEATCONSUMP,PIG,KG_CAP,A,1991,1.850780798e-07
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,13.6280102593994
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2019,45.0454016733068
BRICS,MEATCONSUMP,POULTRY,KG_CAP,A,2003,7.29785405271919
CAN,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,26.0601
THA,MEATCONSUMP,PIG,KG_CAP,A,2000,8.49316251538026
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2008,124.227191469726
NGA,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.83185019881353
IRN,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,404.890307640036
PHL,MEATCONSUMP,PIG,KG_CAP,A,2016,14.855306838199
GBR,MEATCONSUMP,BEEF,THND_TONNE,A,1995,0.0001
PAK,MEATCONSUMP,PIG,KG_CAP,A,1997,6.6466812374e-06
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.0293689183874438
CHL,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,13.4131010604858
ISR,MEATCONSUMP,BEEF,THND_TONNE,A,2023,264.625909676567
CHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,640.473061425781
BRICS,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,12549.7819156786
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,2014,1639.5001
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2002,104.262191077365
AUS,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,216.0001
BRA,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,100.595102496615
MYS,MEATCONSUMP,POULTRY,KG_CAP,A,2007,36.4460166469183
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1994,18.4173913195502
BRA,MEATCONSUMP,PIG,KG_CAP,A,2013,11.4522920216891
PAK,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,343.953102929688
UKR,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1058.42307363281
KOR,MEATCONSUMP,BEEF,THND_TONNE,A,1999,542.984735515762
MEX,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,1931.2911
NOR,MEATCONSUMP,PIG,KG_CAP,A,2016,20.5193568066187
ISR,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,439.843117578125
CHE,MEATCONSUMP,BEEF,KG_CAP,A,2027,13.0753932750573
VNM,MEATCONSUMP,PIG,KG_CAP,A,2003,16.8362406139014
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2025,8.91504145013048
TUR,MEATCONSUMP,BEEF,THND_TONNE,A,2017,979.840065820313
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.486502915878211
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.19048693996101
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,473.659127099609
CHE,MEATCONSUMP,POULTRY,KG_CAP,A,2017,14.2012399413431
RUS,MEATCONSUMP,PIG,THND_TONNE,A,1996,2216.05211468822
WLD,MEATCONSUMP,PIG,THND_TONNE,A,2016,118881.62438946
IND,MEATCONSUMP,PIG,KG_CAP,A,2014,0.211260794142088
ISR,MEATCONSUMP,BEEF,KG_CAP,A,1992,10.0940539616477
NGA,MEATCONSUMP,POULTRY,KG_CAP,A,2015,0.994146081591329
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,14.2896877627558
USA,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,18637.4099740017
EU27,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,0.0001
KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2026,116.999714343694
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,19.050017467526
KAZ,MEATCONSUMP,BEEF,THND_TONNE,A,2019,517.186248325527
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.112340616279586
NOR,MEATCONSUMP,BEEF,KG_CAP,A,2000,14.5620640715657
BRICS,MEATCONSUMP,PIG,THND_TONNE,A,1992,27947.4336144043
NGA,MEATCONSUMP,BEEF,THND_TONNE,A,2014,383.585091455078
ARG,MEATCONSUMP,PIG,KG_CAP,A,2005,4.79421735654439
PHL,MEATCONSUMP,PIG,THND_TONNE,A,2022,2167.47308341899
CHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,802.035345945879
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,13.1390100566429
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2024,5.21511254383312
THA,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,699.791115625
USA,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.427255925800263
BRICS,MEATCONSUMP,BEEF,KG_CAP,A,2021,4.26807180783858
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2006,6.96815697761763
RUS,MEATCONSUMP,BEEF,KG_CAP,A,1999,11.9499919197378
CHN,MEATCONSUMP,PIG,THND_TONNE,A,2016,56143.9989905008
OECD,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,2743.19349132749
NZL,MEATCONSUMP,BEEF,THND_TONNE,A,1998,118.48606574079
THA,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,1.99210010299683
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2013,5.91541329495396
GBR,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,361.523654125483
BRICS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,40541.7179501205
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2024,4.33358940817809
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1992,3.27422386717433
AUS,MEATCONSUMP,PIG,KG_CAP,A,2002,15.9951414412316
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.30542597038659
COL,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1645.30600820313
ISR,MEATCONSUMP,PIG,KG_CAP,A,2013,1.64136885707074
THA,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,1.41410003433228
UKR,MEATCONSUMP,PIG,THND_TONNE,A,2013,934.748146875
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,138355.866404771
TUR,MEATCONSUMP,SHEEP,KG_CAP,A,2012,3.80078893755573
VNM,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,12.8441008163452
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2021,14.3649553990176
MYS,MEATCONSUMP,PIG,THND_TONNE,A,1990,232.630104882813
ARG,MEATCONSUMP,PIG,KG_CAP,A,2000,5.95888778321834
SAU,MEATCONSUMP,BEEF,THND_TONNE,A,2007,153.554100854492
PER,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.78677308656917
NGA,MEATCONSUMP,POULTRY,KG_CAP,A,2000,1.17954817890006
JPN,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,80.6371
UKR,MEATCONSUMP,PIG,THND_TONNE,A,2019,704.21284218907
BRA,MEATCONSUMP,PIG,KG_CAP,A,2023,12.8019878059285
SAU,MEATCONSUMP,POULTRY,KG_CAP,A,2022,32.8221958841293
NGA,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,162.0001
IDN,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,626.320107324219
ISR,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,536.635109765625
COL,MEATCONSUMP,PIG,THND_TONNE,A,2010,207.284096582031
MYS,MEATCONSUMP,BEEF,KG_CAP,A,2023,5.73303194280343
GBR,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,0.0001
PHL,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,56.2721031738281
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,611.178078515625
NGA,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,164.650093896484
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1999,8.17300630274938
PAK,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,683.120095117188
TUR,MEATCONSUMP,BEEF,THND_TONNE,A,2022,1096.75820985576
NOR,MEATCONSUMP,BEEF,KG_CAP,A,2007,13.2102375325446
WLD,MEATCONSUMP,BEEF,THND_TONNE,A,2000,57709.319218279
EGY,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,590.061074121094
THA,MEATCONSUMP,BEEF,KG_CAP,A,1994,3.25746440828683
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,2366.47145908145
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.960742728006964
NOR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,17.608438361178
AUS,MEATCONSUMP,PIG,THND_TONNE,A,1995,361.070623
UKR,MEATCONSUMP,PIG,KG_CAP,A,2006,9.79186738071441
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1997,782.870095117188
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2026,8.59607827121578
CAN,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,38.3701
ZAF,MEATCONSUMP,BEEF,THND_TONNE,A,2028,1287.42664299256
BRA,MEATCONSUMP,PIG,THND_TONNE,A,2026,3683.43126240949
BRICS,MEATCONSUMP,PIG,KG_CAP,A,2007,13.0717685746167
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2021,13.7825996626328
CHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,423.418099267578
RUS,MEATCONSUMP,PIG,KG_CAP,A,2018,19.6416417680362
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1996,3.02904631085885
NOR,MEATCONSUMP,BEEF,THND_TONNE,A,1991,79.1351008439443
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.2111228182716
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,540.181069238281
PAK,MEATCONSUMP,PIG,THND_TONNE,A,2014,0.0001900000013643
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.496710974721471
ISR,MEATCONSUMP,PIG,THND_TONNE,A,1999,8.58809934387207
RUS,MEATCONSUMP,PIG,KG_CAP,A,2013,19.3324931480133
BRA,MEATCONSUMP,PIG,KG_CAP,A,2021,12.5148287865336
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2007,11.5792920233014
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2017,14.2502638338652
IND,MEATCONSUMP,BEEF,KG_CAP,A,2026,0.549106052495699
ISR,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,507.227059228516
BRA,MEATCONSUMP,POULTRY,KG_CAP,A,2016,40.0265544190782
VNM,MEATCONSUMP,PIG,THND_TONNE,A,1995,1000.68106923828
RUS,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,0.0001
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1993,29.7306224226132
BRA,MEATCONSUMP,BEEF,THND_TONNE,A,2024,7664.9145081141
EU27,MEATCONSUMP,PIG,THND_TONNE,A,1995,0.0001
NGA,MEATCONSUMP,PIG,THND_TONNE,A,1997,142.726113183594
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,3.67010007629395
EGY,MEATCONSUMP,PIG,KG_CAP,A,1997,0.034608303724924
THA,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,3.38509999046326
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2008,4.19893646801727
NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,20.0841000584721
CHN,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,5833.09483230969
TUR,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,936.972084863281
PRY,MEATCONSUMP,BEEF,THND_TONNE,A,2021,140.732897542882
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,10.9841002526804
EGY,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,726.95713125
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,1990,666.745156152344
PER,MEATCONSUMP,BEEF,KG_CAP,A,2021,4.19691952300075
PRY,MEATCONSUMP,PIG,THND_TONNE,A,2009,144.416100366211
OECD,MEATCONSUMP,BEEF,THND_TONNE,A,1991,16362.5106127923
MYS,MEATCONSUMP,POULTRY,KG_CAP,A,2008,37.2531784258146
OECD,MEATCONSUMP,PIG,KG_CAP,A,2028,23.6273794477819
NZL,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,111.5346901595
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1996,12.8218935958291
MYS,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,20.5510986877441
WLD,MEATCONSUMP,PIG,THND_TONNE,A,2023,124408.0737656
KOR,MEATCONSUMP,PIG,KG_CAP,A,2014,25.7816199915925
BRICS,MEATCONSUMP,POULTRY,KG_CAP,A,2010,9.71016561786948
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,148.49880300293
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,2011,1505.91501699219
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2027,10.8573407537601
NGA,MEATCONSUMP,PIG,KG_CAP,A,2013,1.15757190972941
THA,MEATCONSUMP,BEEF,KG_CAP,A,2011,1.76959909205607
ARG,MEATCONSUMP,POULTRY,KG_CAP,A,2015,38.9433239596741
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1994,23.0936308274445
IND,MEATCONSUMP,PIG,THND_TONNE,A,2024,300.984989298455
IRN,MEATCONSUMP,BEEF,THND_TONNE,A,2006,480.869088037109
RUS,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,139.443032
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1991,865.5751
UKR,MEATCONSUMP,PIG,KG_CAP,A,1992,17.7162592281786
USA,MEATCONSUMP,BEEF,THND_TONNE,A,2024,13215.1986065711
IND,MEATCONSUMP,PIG,KG_CAP,A,2004,0.307409772545357
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2019,8.30098981612012
MYS,MEATCONSUMP,PIG,THND_TONNE,A,2004,203.817086083984
BRICS,MEATCONSUMP,PIG,THND_TONNE,A,2006,51784.6623895967
KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2002,116.504097802734
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,164.846093041992
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,14.4833792569418
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,3.98584953454498
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2014,390.985115869141
NGA,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,384.110115869141
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2003,5.56083752788276
RUS,MEATCONSUMP,PIG,KG_CAP,A,2006,14.0101327284448
VNM,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,23.9715255172648
AUS,MEATCONSUMP,PIG,KG_CAP,A,2021,22.6273851976387
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,2222.01523671875
AUS,MEATCONSUMP,PIG,THND_TONNE,A,1994,357.027197
NZL,MEATCONSUMP,PIG,KG_CAP,A,1991,10.5539668582523
PER,MEATCONSUMP,BEEF,KG_CAP,A,1992,3.53318272246539
IRN,MEATCONSUMP,PIG,THND_TONNE,A,2023,1.80009995231628
MYS,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,25.2151001525879
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1994,9.74069430069272
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1995,1.25477490990218
TUR,MEATCONSUMP,BEEF,THND_TONNE,A,2010,652.051064355469
BRA,MEATCONSUMP,PIG,KG_CAP,A,2026,12.9708349869252
COL,MEATCONSUMP,PIG,THND_TONNE,A,2020,534.671421900031
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2012,18559.3582093954
NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,109.046117361185
TUR,MEATCONSUMP,PIG,KG_CAP,A,1997,0.0011123944069792
JPN,MEATCONSUMP,BEEF,THND_TONNE,A,2024,1354.27035642571
THA,MEATCONSUMP,BEEF,KG_CAP,A,2024,1.35818349146561
RUS,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,228.617837058697
EGY,MEATCONSUMP,BEEF,THND_TONNE,A,1990,402.438118798828
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.21246613402575
ARG,MEATCONSUMP,BEEF,THND_TONNE,A,2004,2406.80385559004
NOR,MEATCONSUMP,BEEF,KG_CAP,A,1996,14.3817581490055
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,22.7304435435474
CHE,MEATCONSUMP,BEEF,THND_TONNE,A,2014,166.31531177758
NOR,MEATCONSUMP,PIG,KG_CAP,A,2012,20.3722278080729
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2010,10.864265470509
NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,23.1171006245374
BRA,MEATCONSUMP,PIG,THND_TONNE,A,1990,1062.5001
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2010,136.49518428804
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2012,6.73075144823824
NGA,MEATCONSUMP,PIG,THND_TONNE,A,2019,270.058221567453
IDN,MEATCONSUMP,BEEF,THND_TONNE,A,1997,432.223091943359
PER,MEATCONSUMP,BEEF,THND_TONNE,A,2021,201.969585429601
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,152.817488164175
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2005,552.603066308594
ZAF,MEATCONSUMP,PIG,THND_TONNE,A,2012,248.249092919922
